event_id,timestamp,source_ip,endpoint,attack_type,severity,payload_sample,detected_by_ruleset
evt_02378,2026-08-06 06:55:35,205.54.237.107,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01994,2026-08-06 07:09:05,69.2.168.249,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01163,2026-08-06 07:11:24,219.165.47.151,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00582,2026-08-06 07:23:04,55.10.25.202,/config/exposed.env,none,low,-,0
evt_01531,2026-08-06 07:38:29,131.12.158.4,/search,xss,high,q=<script>alert(1)</script>,1
evt_02334,2026-08-06 07:56:36,148.251.160.134,/search,none,low,-,0
evt_00184,2026-08-06 08:26:06,50.197.62.66,/config/exposed.env,none,low,-,0
evt_02485,2026-08-06 08:34:27,171.12.15.22,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01436,2026-08-06 08:46:41,37.9.105.125,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01666,2026-08-06 09:43:13,181.162.97.216,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00408,2026-08-06 10:08:11,202.111.95.245,/config/exposed.env,none,low,-,0
evt_01328,2026-08-06 10:25:55,218.20.113.79,/search,xss,high,q=<script>alert(1)</script>,1
evt_00577,2026-08-06 10:34:59,9.38.76.138,/config/exposed.env,none,low,-,0
evt_00339,2026-08-06 11:33:26,152.25.40.89,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01459,2026-08-06 11:55:43,214.44.73.54,/api/v1/users,none,low,-,0
evt_00272,2026-08-06 13:05:02,68.237.185.6,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00262,2026-08-06 13:11:51,168.116.26.150,/config/exposed.env,none,low,-,0
evt_01926,2026-08-06 13:26:14,159.124.81.250,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01200,2026-08-06 13:26:44,191.74.81.110,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00147,2026-08-06 14:08:11,150.0.241.243,/search,none,low,-,0
evt_00111,2026-08-06 14:37:48,124.176.110.211,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01611,2026-08-06 14:47:07,75.91.81.197,/upload,none,low,-,0
evt_01485,2026-08-06 15:35:51,177.53.25.238,/admin/login,none,low,-,0
evt_02035,2026-08-06 16:20:28,45.76.223.130,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02246,2026-08-06 16:56:24,181.9.80.10,/search,none,low,-,0
evt_00113,2026-08-06 17:00:29,32.249.3.40,/search,none,low,-,0
evt_01083,2026-08-06 17:49:38,102.119.134.109,/admin/login,none,low,-,0
evt_01759,2026-08-06 18:03:59,148.14.8.145,/api/v1/users,none,low,-,0
evt_01797,2026-08-06 18:42:10,181.162.97.216,/search,none,low,-,0
evt_02217,2026-08-06 18:48:44,163.18.163.147,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01460,2026-08-06 20:13:04,212.69.142.217,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02392,2026-08-06 20:36:07,212.69.142.217,/config/exposed.env,none,low,-,0
evt_00761,2026-08-06 20:46:08,28.248.98.26,/admin/login,none,low,-,0
evt_00544,2026-08-06 20:48:39,82.113.53.240,/upload,none,low,-,0
evt_01256,2026-08-06 20:59:47,102.64.67.145,/upload,none,low,-,0
evt_00910,2026-08-06 21:30:13,216.255.169.4,/upload,none,low,-,0
evt_00290,2026-08-06 22:05:11,207.199.158.60,/api/v1/users,none,low,-,0
evt_01782,2026-08-06 22:19:42,153.25.240.8,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01592,2026-08-06 23:13:26,145.109.84.194,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00708,2026-08-06 23:24:41,50.78.229.74,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00221,2026-08-06 23:55:38,75.91.81.197,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01246,2026-08-07 00:23:16,125.64.172.119,/upload,none,low,-,0
evt_00109,2026-08-07 01:02:32,152.177.114.242,/config/exposed.env,none,low,-,0
evt_01642,2026-08-07 01:50:57,49.102.48.138,/admin/login,none,low,-,0
evt_01484,2026-08-07 02:05:20,55.10.25.202,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00966,2026-08-07 02:35:37,49.102.48.138,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00669,2026-08-07 03:57:56,82.113.53.240,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02482,2026-08-07 04:09:24,75.91.81.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01056,2026-08-07 04:16:40,32.249.3.40,/admin/login,none,low,-,0
evt_00276,2026-08-07 06:22:04,159.124.81.250,/admin/login,none,low,-,0
evt_00048,2026-08-07 06:29:02,75.91.81.197,/admin/login,none,low,-,0
evt_01821,2026-08-07 06:31:37,88.225.82.116,/search,none,low,-,0
evt_01939,2026-08-07 06:37:45,159.124.81.250,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01404,2026-08-07 08:00:08,70.255.180.168,/api/v1/users,none,low,-,0
evt_01231,2026-08-07 08:12:02,82.8.229.84,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01641,2026-08-07 09:32:10,215.53.45.167,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00033,2026-08-07 09:53:50,120.1.57.72,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01819,2026-08-07 10:22:32,177.53.25.238,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01444,2026-08-07 11:22:04,40.89.117.7,/upload,none,low,-,0
evt_00318,2026-08-07 11:24:59,35.79.219.58,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01729,2026-08-07 12:36:38,3.186.10.80,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00282,2026-08-07 12:51:44,127.253.153.193,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02426,2026-08-07 12:59:13,217.150.63.57,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01880,2026-08-07 13:04:08,223.245.34.91,/upload,none,low,-,0
evt_01470,2026-08-07 13:50:20,223.45.14.188,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01548,2026-08-07 14:08:51,171.12.15.22,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00341,2026-08-07 15:23:21,153.107.150.96,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00124,2026-08-07 15:36:53,103.100.72.128,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00134,2026-08-07 16:14:38,75.91.81.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01102,2026-08-07 16:40:45,75.91.81.197,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01639,2026-08-07 17:07:10,11.174.119.167,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00552,2026-08-07 17:26:34,9.251.149.159,/api/v1/users,none,low,-,0
evt_01280,2026-08-07 18:09:01,25.153.97.8,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00899,2026-08-07 20:08:58,32.249.3.40,/admin/login,none,low,-,0
evt_01061,2026-08-07 20:15:54,52.79.51.13,/search,xss,high,q=<script>alert(1)</script>,1
evt_01060,2026-08-07 20:21:56,205.54.237.107,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00208,2026-08-07 21:05:46,166.6.231.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01930,2026-08-07 22:48:01,157.88.106.123,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01372,2026-08-07 22:58:28,21.214.161.240,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02109,2026-08-07 22:59:24,99.127.173.3,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02144,2026-08-07 23:21:34,102.52.48.17,/config/exposed.env,none,low,-,0
evt_00001,2026-08-07 23:41:26,202.111.95.245,/search,none,low,-,0
evt_00522,2026-08-07 23:58:24,125.226.0.74,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00711,2026-08-08 00:45:50,93.57.182.223,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01154,2026-08-08 00:48:39,12.243.250.240,/upload,none,low,-,0
evt_00932,2026-08-08 00:56:16,51.234.58.68,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01197,2026-08-08 01:21:28,171.22.80.1,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00343,2026-08-08 01:39:20,25.103.89.1,/search,xss,high,q=<script>alert(1)</script>,1
evt_02492,2026-08-08 01:52:15,128.124.229.74,/search,none,low,-,0
evt_00158,2026-08-08 02:00:41,49.102.48.138,/search,none,low,-,0
evt_00723,2026-08-08 02:38:05,12.92.45.148,/upload,none,low,-,0
evt_01117,2026-08-08 03:18:16,223.71.209.208,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01257,2026-08-08 03:56:01,9.104.217.143,/api/v1/users,none,low,-,0
evt_01673,2026-08-08 04:09:21,120.1.57.72,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00973,2026-08-08 04:10:51,179.24.52.100,/config/exposed.env,none,low,-,0
evt_01971,2026-08-08 04:21:54,11.84.204.105,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01541,2026-08-08 04:36:13,69.2.168.249,/config/exposed.env,none,low,-,0
evt_02010,2026-08-08 04:55:08,9.104.217.143,/search,none,low,-,0
evt_01359,2026-08-08 05:04:38,177.53.25.238,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00316,2026-08-08 05:17:58,85.63.3.182,/upload,none,low,-,0
evt_02029,2026-08-08 05:43:46,105.40.128.234,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01555,2026-08-08 06:00:09,46.27.240.49,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02059,2026-08-08 06:52:48,136.74.102.92,/config/exposed.env,none,low,-,0
evt_01338,2026-08-08 06:57:32,158.43.229.18,/api/v1/users,none,low,-,0
evt_00359,2026-08-08 07:11:40,73.195.214.248,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02350,2026-08-08 07:27:23,155.121.17.82,/upload,none,low,-,0
evt_00057,2026-08-08 09:25:40,18.149.2.152,/config/exposed.env,none,low,-,0
evt_01859,2026-08-08 10:00:38,106.51.157.94,/admin/login,none,low,-,0
evt_00614,2026-08-08 10:12:50,159.124.81.250,/admin/login,none,low,-,0
evt_02105,2026-08-08 10:21:02,49.102.48.138,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01736,2026-08-08 10:37:06,180.190.209.64,/admin/login,none,low,-,0
evt_00386,2026-08-08 10:50:32,73.195.214.248,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01515,2026-08-08 11:02:23,148.251.160.134,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01461,2026-08-08 11:14:04,121.160.0.15,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02430,2026-08-08 11:19:35,46.174.125.141,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02183,2026-08-08 11:44:18,28.248.98.26,/config/exposed.env,none,low,-,0
evt_01245,2026-08-08 11:50:09,9.104.217.143,/search,xss,high,q=<script>alert(1)</script>,1
evt_00638,2026-08-08 13:11:31,159.124.81.250,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02481,2026-08-08 13:34:30,135.240.141.118,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00810,2026-08-08 13:45:10,194.94.130.62,/admin/login,none,low,-,0
evt_01649,2026-08-08 13:54:03,215.53.45.167,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01749,2026-08-08 14:04:56,131.12.158.4,/upload,none,low,-,0
evt_01676,2026-08-08 14:09:49,120.1.57.72,/admin/login,none,low,-,0
evt_00086,2026-08-08 14:50:37,68.103.142.2,/admin/login,none,low,-,0
evt_01180,2026-08-08 15:25:15,153.107.150.96,/upload,none,low,-,0
evt_01511,2026-08-08 15:29:10,158.43.229.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00712,2026-08-08 15:45:37,19.190.117.235,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02125,2026-08-08 15:46:33,171.12.15.22,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00346,2026-08-08 16:08:48,147.252.76.244,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00588,2026-08-08 16:14:31,82.113.53.240,/search,none,low,-,0
evt_02231,2026-08-08 16:49:38,123.200.142.143,/admin/login,none,low,-,0
evt_00444,2026-08-08 16:56:16,209.169.90.253,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02317,2026-08-08 17:40:48,120.1.57.72,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01501,2026-08-08 18:22:50,46.171.168.54,/upload,none,low,-,0
evt_00285,2026-08-08 18:27:58,51.234.58.68,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01481,2026-08-08 19:11:55,28.248.98.26,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01275,2026-08-08 19:26:22,9.251.149.159,/config/exposed.env,none,low,-,0
evt_02269,2026-08-08 19:55:53,50.78.229.74,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02338,2026-08-08 20:25:53,70.211.70.154,/search,xss,high,q=<script>alert(1)</script>,1
evt_00742,2026-08-08 20:40:56,28.248.98.26,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01925,2026-08-08 21:36:51,216.255.169.4,/config/exposed.env,none,low,-,0
evt_00905,2026-08-08 21:51:35,203.228.172.112,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01754,2026-08-08 22:25:36,181.162.97.216,/api/v1/users,none,low,-,0
evt_01172,2026-08-08 22:41:17,102.52.206.41,/config/exposed.env,none,low,-,0
evt_00299,2026-08-08 23:05:25,158.43.229.18,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01416,2026-08-08 23:37:49,178.193.200.103,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02487,2026-08-08 23:38:28,159.124.81.250,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01979,2026-08-08 23:42:28,75.91.81.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00300,2026-08-08 23:46:37,158.43.229.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01219,2026-08-09 00:00:22,153.107.150.96,/api/v1/users,none,low,-,0
evt_01634,2026-08-09 00:29:54,148.251.160.134,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01207,2026-08-09 00:43:34,9.104.217.143,/upload,none,low,-,0
evt_01353,2026-08-09 01:19:18,75.91.81.197,/admin/login,none,low,-,0
evt_00509,2026-08-09 01:47:37,145.195.144.50,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00199,2026-08-09 02:05:26,34.244.181.248,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00849,2026-08-09 02:53:21,21.58.164.210,/config/exposed.env,none,low,-,0
evt_01799,2026-08-09 03:20:57,134.12.150.173,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00131,2026-08-09 04:38:32,49.102.48.138,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00870,2026-08-09 05:13:13,32.249.3.40,/config/exposed.env,none,low,-,0
evt_00636,2026-08-09 05:16:20,181.162.97.216,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01388,2026-08-09 05:17:34,56.208.47.116,/admin/login,none,low,-,0
evt_02325,2026-08-09 05:22:37,16.49.8.244,/api/v1/users,none,low,-,0
evt_02242,2026-08-09 06:11:37,141.208.169.102,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01662,2026-08-09 07:43:41,223.245.34.91,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01480,2026-08-09 08:24:04,131.166.46.38,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02207,2026-08-09 08:51:22,2.117.20.57,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01942,2026-08-09 09:13:15,154.198.47.121,/search,none,low,-,0
evt_01912,2026-08-09 09:22:15,157.177.245.38,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01840,2026-08-09 10:02:12,15.120.107.177,/api/v1/users,none,low,-,0
evt_02012,2026-08-09 10:23:43,159.124.81.250,/search,none,low,-,0
evt_00104,2026-08-09 10:42:07,102.52.48.17,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00641,2026-08-09 10:44:56,102.52.48.17,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00819,2026-08-09 10:48:51,70.170.39.182,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02399,2026-08-09 10:54:54,205.54.237.107,/admin/login,none,low,-,0
evt_00084,2026-08-09 11:21:01,9.104.217.143,/api/v1/users,none,low,-,0
evt_00926,2026-08-09 11:54:14,207.0.139.150,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01315,2026-08-09 12:27:39,190.76.58.183,/api/v1/users,none,low,-,0
evt_01235,2026-08-09 12:42:24,7.159.97.77,/admin/login,none,low,-,0
evt_01377,2026-08-09 13:00:21,23.99.88.85,/admin/login,none,low,-,0
evt_00497,2026-08-09 13:11:26,55.10.25.202,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02174,2026-08-09 13:48:05,215.53.45.167,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00317,2026-08-09 13:54:58,123.182.93.181,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01615,2026-08-09 14:02:56,175.211.36.215,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01801,2026-08-09 14:04:14,82.113.53.240,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01269,2026-08-09 14:28:30,189.118.243.205,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01512,2026-08-09 14:42:16,22.151.198.217,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01571,2026-08-09 14:42:22,48.135.186.36,/api/v1/users,none,low,-,0
evt_00286,2026-08-09 15:29:34,33.199.139.77,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02008,2026-08-09 15:46:18,75.91.81.197,/search,none,low,-,0
evt_01505,2026-08-09 16:11:05,197.173.35.117,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00760,2026-08-09 16:34:12,21.214.161.240,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02163,2026-08-09 16:47:04,205.248.121.147,/api/v1/users,none,low,-,0
evt_01519,2026-08-09 17:00:01,219.189.23.147,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01744,2026-08-09 17:24:27,158.254.94.239,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00437,2026-08-09 18:15:59,200.86.232.104,/admin/login,none,low,-,0
evt_00050,2026-08-09 18:17:19,55.10.25.202,/search,none,low,-,0
evt_00173,2026-08-09 18:47:44,150.100.200.163,/api/v1/users,none,low,-,0
evt_01419,2026-08-09 18:58:59,120.1.57.72,/admin/login,none,low,-,0
evt_01775,2026-08-09 19:16:53,69.2.168.249,/admin/login,none,low,-,0
evt_02346,2026-08-09 19:38:50,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02375,2026-08-09 21:47:06,223.245.34.91,/admin/login,none,low,-,0
evt_00658,2026-08-09 23:07:06,202.111.95.245,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00114,2026-08-09 23:12:49,69.2.168.249,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00630,2026-08-09 23:13:25,193.242.98.140,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01494,2026-08-09 23:15:19,9.3.103.82,/search,xss,high,q=<script>alert(1)</script>,1
evt_00459,2026-08-10 00:30:16,214.44.73.54,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01617,2026-08-10 00:42:44,49.102.48.138,/search,none,low,-,0
evt_00902,2026-08-10 00:55:01,175.123.240.22,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00668,2026-08-10 00:57:19,216.255.169.4,/config/exposed.env,none,low,-,0
evt_00313,2026-08-10 01:55:26,2.117.20.57,/api/v1/users,none,low,-,0
evt_02431,2026-08-10 02:09:32,152.14.7.172,/admin/login,none,low,-,0
evt_01097,2026-08-10 02:22:46,214.44.73.54,/search,xss,high,q=<script>alert(1)</script>,1
evt_00799,2026-08-10 03:42:04,82.113.53.240,/search,none,low,-,0
evt_01659,2026-08-10 03:45:47,99.156.187.56,/admin/login,none,low,-,0
evt_01869,2026-08-10 04:04:07,82.113.53.240,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01825,2026-08-10 04:26:14,218.53.24.214,/search,none,low,-,0
evt_01924,2026-08-10 05:23:45,171.12.15.22,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
